name,tags,link,experience,lower_salary,upper_salary,currency
DevOps Engineer в команду Data Lake,"['Kubernetes', 'Bash', 'Python', 'CI/CD', 'Zabbix', 'Unix', 'Hadoop']",https://saratov.hh.ru/vacancy/80514465?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Senior Data Scientist CV (Быстрая доставка),"['Machine Learning', 'ML', 'Data Science', 'DS', 'Машинное обучение', 'CV', 'Computer Vision', 'MLE', 'Deep Learning', 'DL', 'Generative Design', 'GD', 'Генеративный Дизайн']",https://saratov.hh.ru/vacancy/84959490?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Middle Data Scientist CV (Быстрая доставка),"['Machine Learning', 'ML', 'Data Science', 'DS', 'Машинное обучение', 'CV', 'Computer Vision', 'MLE', 'Deep Learning', 'DL', 'Generative Design', 'GD', 'Генеративный Дизайн']",https://saratov.hh.ru/vacancy/84959027?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
Lead Data Scientist (Operations),"['Обучение и развитие', 'Машинное обучение', 'Системное мышление', 'ML', 'Математика']",https://saratov.hh.ru/vacancy/81954360?from=vacancy_search_list&query=data,Требуемый опыт работы: более 6 лет,,,
Инженер данных / Data Engineer,[],https://saratov.hh.ru/vacancy/84663730?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,5,5,
Продуктовый дизайнер (Customer Data Platform),"['UX', 'UI', 'Figma', 'Разработка нового продукта', 'CJM', 'UJM', 'Проектирование пользовательских интерфейсов', 'Прототипирование', 'Исследования']",https://saratov.hh.ru/vacancy/84733077?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Управляющий / Главный юрисконсульт (big data / интеллектуальная собственность),[],https://saratov.hh.ru/vacancy/80428520?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Chief Data Officer,[],https://saratov.hh.ru/vacancy/84384145?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Менеджер по анализу больших данных (Big data),"['Python', 'Data Mining', 'SQL', 'Бизнес-анализ', 'MS SQL', 'Hadoop', 'Teradata', 'DWH', 'ORACLE', 'R', 'Sas']",https://saratov.hh.ru/vacancy/82216653?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,2,2,
Ответственный по обработке ПДн/Data Protection Officer,[],https://saratov.hh.ru/vacancy/84947346?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,24,24,
BI Data Engineer,"['MS SQL', 'SQL', 'Power BI', 'Английский\xa0— B1 — Средний']",https://saratov.hh.ru/vacancy/84382022?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
Lead Data Scientist в R&D-команду логистики Маркета,"['Computer Vision', 'ML', 'Python', 'SQL', 'Big Data', 'Machine Learning', 'PyTorch', 'TensorFlow', 'OpenCV']",https://saratov.hh.ru/vacancy/83441997?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,400000,650000,₽
Senior Data Scientist (NLP),[],https://saratov.hh.ru/vacancy/80282746?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Data Protection Officer \ Специалист по защите персональных данных,"['Информационная безопасность', 'Умение вести переговоры', 'Разработка документации']",https://saratov.hh.ru/vacancy/81848696?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Senior Data Engineer,"['Data Engineer', 'Python', 'SQL', 'Hadoop', 'ORACLE']",https://saratov.hh.ru/vacancy/80051428?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Data engineer (middle),[],https://saratov.hh.ru/vacancy/79271442?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
Middle Data Engineer,[],https://saratov.hh.ru/vacancy/84359542?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
Data Analyst (Remote),"['Data Analysis', 'Базы данных', 'Tableau', 'SQL', 'gamedev']",https://saratov.hh.ru/vacancy/84363742?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
Data Engineer (группа нейронных сетей),"['Python', 'Hadoop', 'Linux', 'kubernetes', 'Big Data']",https://saratov.hh.ru/vacancy/84680533?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
Data Engineer (Комплаенс),"['SQL', 'Java', 'Python', 'hadoop', 'QlikView', 'Английский\xa0— A1 — Начальный']",https://saratov.hh.ru/vacancy/79281902?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
Data Scientist Middle(Моделирование RnD),"['Python', 'Моделирование', 'Big Data']",https://saratov.hh.ru/vacancy/84692784?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Business Data Engineer,"['SQL', 'Hadoop', 'Работа с базами данных', 'ETL', 'Базы данных', 'DWH', 'СУБД']",https://saratov.hh.ru/vacancy/83049442?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Главный инженер по кибербезопасности (Big Data),[],https://saratov.hh.ru/vacancy/84853066?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Data Engineer (команда поисковой базы),[],https://saratov.hh.ru/vacancy/84683353?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
Data Scientist (NLP),[],https://saratov.hh.ru/vacancy/84344616?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
Chief Data Officer / Head of Data,"['Python', 'SQL', 'PostgreSQL', 'Анализ данных', 'Hadoop']",https://saratov.hh.ru/vacancy/82986043?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
Data Engineer (Spark developer),"['Spark', 'PostgreSQL', 'Greenplum', 'AirFlow', 'Redis', 'Kafka', 'Python']",https://saratov.hh.ru/vacancy/84480988?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Project Manager (MarTech),"['Английский язык', 'Post-view', 'Artificial Intelligence', 'Data Driven Attribution', 'WEB аналитика', 'Software architecture', 'Project management']",https://saratov.hh.ru/vacancy/83410814?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
"Маркетолог-аналитик (Data Researcher, OSINT)","['MS Excel', 'LinkedIn', 'Маркетинговый анализ', 'Поиск информации в интернет', 'Работа с большим объемом информации', 'OSINT']",https://saratov.hh.ru/vacancy/84585583?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,75000,120000,₽
"Менеджер по развитию бизнеса / BDM (BI,Data Governance, Data Quality, Big Data,Machine Learning)","['B2B Продажи', 'Ведение переговоров', 'Управление проектами', 'Анализ данных', 'Подготовка коммерческих предложений', 'Развитие продаж', 'Аналитическое мышление', 'Управление отношениями с клиентами', 'Ориентация на результат', 'Работа с ключевыми клиентами', 'Бизнес-анализ', 'Power BI', 'Big Data']",https://saratov.hh.ru/vacancy/83079047?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Head of Data science,"['MLFlow', 'MS SQL', 'Python', 'Hadoop', 'Организаторские навыки', 'Обучение персонала']",https://saratov.hh.ru/vacancy/84443948?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Старший ИТ архитектор,[],https://saratov.hh.ru/vacancy/84450769?from=vacancy_search_list&query=data,Требуемый опыт работы: более 6 лет,,,
"Data Scientist, Маркетплейс, Антибот","['NLP', 'Spark', 'Hadoop', 'Machine Learning', 'PyTorch', 'Big Data', 'Data Science', 'ML', 'Анализ данных', 'IT', 'Торговая площадка', 'Python', 'SQL', 'Аналитическое мышление', 'Алгоритмы', 'Airflow']",https://saratov.hh.ru/vacancy/82923962?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
Дата-сайентист Middle+/Senior Data Scientist,['Английский\xa0— B1 — Средний'],https://saratov.hh.ru/vacancy/85055013?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,200000,200000,₽
Главный администратор данных (Chief Data Steward),"['Data Catalog', 'Business Glossary', 'Data steward', 'DAMA', 'Метаданные', 'Качество данных', 'Каталог данных', 'Data quality', 'Управление данными', 'Data Governance']",https://saratov.hh.ru/vacancy/77527309?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Middle Data Scientist Sber AI (NLP),[],https://saratov.hh.ru/vacancy/84680216?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
Project manager,[],https://saratov.hh.ru/vacancy/85074021?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Product Master Data specialist,"['MS Excel', 'SAP', 'Английский язык', 'Power BI']",https://saratov.hh.ru/vacancy/84410700?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
Data Scientist middle/senior,"['Python', 'Hadoop', 'Big Data', 'Machine Learning']",https://saratov.hh.ru/vacancy/84422997?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,5,5,
Data scientist (по моделированию рыночных и портфельных рисков),"['Java', 'SQL', 'C#', 'Calypso']",https://saratov.hh.ru/vacancy/84895803?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Data Engineer (ETL -разработчик) Облако данных стрим Источник данных,"['Hadoop', 'Airflow', 'Python', 'RabbitMQ', 'Spark']",https://saratov.hh.ru/vacancy/84950072?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
